StoreID,FranchiseOwner,Region,SurveyWeek,FiscalYear,FiscalQuarter,FiscalMonth,TotalResponses,TopBoxResponses,OSAT_TopBox_Pct,FoodQuality_Score,Service_Score,Cleanliness_Score,ValueScore
#8105,Valley Forge Foods,West,2024-06-03,2024,Q2,6,35,26,74.3,4.23,4.21,4.44,4.07
#8105,Valley Forge Foods,West,2024-06-17,2024,Q2,6,32,24,74.5,4.18,4.32,4.45,3.96
#8105,Valley Forge Foods,West,2024-06-24,2024,Q2,6,37,28,75.0,4.19,4.14,4.27,3.99
#8105,Valley Forge Foods,West,2024-07-01,2024,Q3,7,31,24,76.3,4.3,4.31,4.2,4.06
#8105,Valley Forge Foods,West,2024-07-08,2024,Q3,7,34,26,75.1,4.16,4.2,4.22,4.12
#8105,Valley Forge Foods,West,2024-07-22,2024,Q3,7,36,27,75.4,4.37,4.13,4.28,4.11
#8105,Valley Forge Foods,West,2024-07-29,2024,Q3,7,35,26,75.3,4.38,4.2,4.2,4.13
#8105,Valley Forge Foods,West,2024-08-05,2024,Q3,8,35,26,74.7,4.36,4.31,4.42,3.95
#8105,Valley Forge Foods,West,2024-08-12,2024,Q3,8,36,27,76.1,4.29,4.32,4.34,4.03
#8105,Valley Forge Foods,West,2024-08-19,2024,Q3,8,37,28,76.3,4.16,4.14,4.21,4.15
#8105,Valley Forge Foods,West,2024-08-26,2024,Q3,8,38,29,76.2,4.22,4.2,4.24,4.2
#8105,Valley Forge Foods,West,2024-09-02,2024,Q3,9,30,23,75.2,4.35,4.33,4.41,4.05
#8105,Valley Forge Foods,West,2024-09-09,2024,Q3,9,35,26,75.4,4.37,4.25,4.27,3.92
#8105,Valley Forge Foods,West,2024-09-23,2024,Q3,9,37,28,74.5,4.21,4.33,4.33,4.15
#8105,Valley Forge Foods,West,2024-09-30,2024,Q3,9,37,28,74.4,4.37,4.08,4.2,3.95
#8105,Valley Forge Foods,West,2024-10-14,2024,Q4,10,29,22,74.4,4.34,4.13,4.29,4.18
#8105,Valley Forge Foods,West,2024-10-21,2024,Q4,10,30,23,76.9,4.18,4.13,4.24,4.02
#8105,Valley Forge Foods,West,2024-10-28,2024,Q4,10,32,24,74.0,4.37,4.33,4.27,4.04
#8105,Valley Forge Foods,West,2024-11-04,2024,Q4,11,32,24,76.0,4.28,4.31,4.2,3.96
#8105,Valley Forge Foods,West,2024-11-11,2024,Q4,11,37,28,76.4,4.32,4.25,4.37,4.12
#8105,Valley Forge Foods,West,2024-11-18,2024,Q4,11,32,24,74.9,4.21,4.25,4.31,3.93
#8105,Valley Forge Foods,West,2024-12-02,2024,Q4,12,35,26,75.4,4.17,4.13,4.36,4.19
#8105,Valley Forge Foods,West,2024-12-16,2024,Q4,12,36,27,74.7,4.19,4.26,4.43,4.15
#8105,Valley Forge Foods,West,2024-12-30,2024,Q4,12,37,28,75.9,4.29,4.13,4.35,4.02
#8105,Valley Forge Foods,West,2025-01-06,2025,Q1,1,35,26,74.3,4.18,4.12,4.42,3.92
#8105,Valley Forge Foods,West,2025-01-13,2025,Q1,1,34,26,75.0,4.18,4.27,4.17,4.19
#8105,Valley Forge Foods,West,2025-01-20,2025,Q1,1,38,28,74.2,4.32,4.17,4.35,4.16
#8105,Valley Forge Foods,West,2025-01-27,2025,Q1,1,33,24,73.6,4.28,4.32,4.36,4.17
#8105,Valley Forge Foods,West,2025-02-03,2025,Q1,2,30,22,74.7,4.14,4.27,4.31,4.1
#8105,Valley Forge Foods,West,2025-02-10,2025,Q1,2,34,25,73.8,4.38,4.24,4.45,3.99
#8105,Valley Forge Foods,West,2025-02-17,2025,Q1,2,37,28,76.1,4.4,4.1,4.24,3.92
#8105,Valley Forge Foods,West,2025-03-03,2025,Q1,3,38,29,76.5,4.12,4.12,4.32,3.99
#8105,Valley Forge Foods,West,2025-03-10,2025,Q1,3,38,28,73.9,4.29,4.08,4.23,3.96
#8105,Valley Forge Foods,West,2025-03-17,2025,Q1,3,30,23,75.5,4.4,4.15,4.33,3.99
#8105,Valley Forge Foods,West,2025-03-24,2025,Q1,3,37,28,74.7,4.14,4.35,4.29,4.06
#8105,Valley Forge Foods,West,2025-03-31,2025,Q1,3,35,26,73.9,4.29,4.15,4.2,3.98
#8105,Valley Forge Foods,West,2025-04-14,2025,Q2,4,33,25,76.5,4.37,4.16,4.4,4.19
#8105,Valley Forge Foods,West,2025-04-21,2025,Q2,4,35,26,73.9,4.29,4.13,4.27,3.91
#8105,Valley Forge Foods,West,2025-05-05,2025,Q2,5,32,24,74.5,4.19,4.23,4.42,4.11
#8105,Valley Forge Foods,West,2025-05-12,2025,Q2,5,31,23,74.2,4.33,4.35,4.27,4.03
#8105,Valley Forge Foods,West,2025-05-19,2025,Q2,5,30,23,75.2,4.18,4.15,4.17,4.09
#8105,Valley Forge Foods,West,2025-06-16,2025,Q2,6,35,26,75.6,4.24,4.21,4.36,4.11
#8105,Valley Forge Foods,West,2025-06-23,2025,Q2,6,34,25,74.4,4.35,4.11,4.26,4.05
#8105,Valley Forge Foods,West,2025-06-30,2025,Q2,6,31,23,74.0,4.25,4.09,4.4,3.99
#8105,Valley Forge Foods,West,2025-07-07,2025,Q3,7,31,23,75.8,4.37,4.14,4.28,4.09
#8105,Valley Forge Foods,West,2025-07-14,2025,Q3,7,32,24,76.1,4.26,4.26,4.45,4.08
#8105,Valley Forge Foods,West,2025-07-28,2025,Q3,7,37,28,76.0,4.32,4.29,4.35,4.06
#8105,Valley Forge Foods,West,2025-08-04,2025,Q3,8,37,28,75.2,4.24,4.25,4.41,3.96
#8105,Valley Forge Foods,West,2025-08-11,2025,Q3,8,30,22,75.0,4.37,4.21,4.36,4.03
#8105,Valley Forge Foods,West,2025-08-25,2025,Q3,8,37,28,75.6,4.18,4.34,4.42,4.05
#8105,Valley Forge Foods,West,2025-09-01,2025,Q3,9,30,23,76.8,4.36,4.1,4.42,4.03
#8105,Valley Forge Foods,West,2025-09-22,2025,Q3,9,38,29,75.2,4.3,4.18,4.34,4.08
#8105,Valley Forge Foods,West,2025-09-29,2025,Q3,9,32,24,75.6,4.28,4.25,4.4,4.15
#8105,Valley Forge Foods,West,2025-10-06,2025,Q4,10,36,27,74.9,4.4,4.23,4.39,4.11
#8105,Valley Forge Foods,West,2025-10-20,2025,Q4,10,34,26,75.3,4.37,4.23,4.24,4.04
#8105,Valley Forge Foods,West,2025-10-27,2025,Q4,10,36,27,74.5,4.38,4.24,4.25,4.02
#8105,Valley Forge Foods,West,2025-11-03,2025,Q4,11,29,22,75.9,4.35,4.07,4.44,3.93
#8105,Valley Forge Foods,West,2025-11-10,2025,Q4,11,34,26,75.0,4.34,4.33,4.3,4.04
#8105,Valley Forge Foods,West,2025-11-17,2025,Q4,11,29,21,73.8,4.18,4.14,4.17,4.19
#8105,Valley Forge Foods,West,2025-11-24,2025,Q4,11,30,22,73.7,4.32,4.2,4.31,4.01
#8105,Valley Forge Foods,West,2025-12-01,2025,Q4,12,37,28,76.8,4.22,4.27,4.39,3.91
#8105,Valley Forge Foods,West,2025-12-08,2025,Q4,12,34,25,73.7,4.14,4.15,4.43,3.97
#8105,Valley Forge Foods,West,2025-12-15,2025,Q4,12,30,23,75.2,4.31,4.28,4.37,4.13
#8105,Valley Forge Foods,West,2025-12-22,2025,Q4,12,38,29,75.6,4.21,4.26,4.44,3.97
#8105,Valley Forge Foods,West,2025-12-29,2025,Q4,12,31,23,74.9,4.36,4.34,4.43,4.08
#8105,Valley Forge Foods,West,2026-01-05,2026,Q1,1,34,26,75.4,4.29,4.17,4.22,4.01
#8105,Valley Forge Foods,West,2026-01-12,2026,Q1,1,34,26,76.5,4.4,4.27,4.36,4.14
#8105,Valley Forge Foods,West,2026-02-02,2026,Q1,2,34,26,76.4,4.37,4.19,4.32,4.11
#8105,Valley Forge Foods,West,2026-02-09,2026,Q1,2,31,23,75.7,4.13,4.12,4.39,4.18
#8105,Valley Forge Foods,West,2026-02-23,2026,Q1,2,33,24,74.0,4.37,4.1,4.38,3.94
#8105,Valley Forge Foods,West,2026-03-09,2026,Q1,3,38,29,76.0,4.38,4.24,4.2,4.12
#8105,Valley Forge Foods,West,2026-03-16,2026,Q1,3,34,25,74.1,4.3,4.1,4.16,3.94
#8105,Valley Forge Foods,West,2026-03-23,2026,Q1,3,35,26,75.4,4.15,4.3,4.31,4.01
#8105,Valley Forge Foods,West,2026-03-30,2026,Q1,3,35,27,75.8,4.37,4.09,4.38,4.04
#8105,Valley Forge Foods,West,2026-04-06,2026,Q2,4,33,25,74.3,4.11,4.22,4.27,4.09
#8105,Valley Forge Foods,West,2026-04-13,2026,Q2,4,30,22,74.7,4.22,4.13,4.23,4.05
#8105,Valley Forge Foods,West,2026-04-20,2026,Q2,4,32,24,76.3,4.4,4.11,4.16,4.11
#8105,Valley Forge Foods,West,2026-04-27,2026,Q2,4,37,28,75.5,4.4,4.29,4.3,3.96
#8105,Valley Forge Foods,West,2026-05-04,2026,Q2,5,31,23,73.7,4.32,4.27,4.41,4.2
#8105,Valley Forge Foods,West,2026-05-11,2026,Q2,5,35,26,73.7,4.36,4.13,4.17,4.16
#8105,Valley Forge Foods,West,2026-05-18,2026,Q2,5,38,28,74.0,4.33,4.11,4.21,4.07
#8105,Valley Forge Foods,West,2026-05-25,2026,Q2,5,30,22,74.4,4.28,4.2,4.2,4.19
#8106,Valley Forge Foods,West,2024-01-01,2024,Q1,1,39,32,80.9,4.5,4.39,4.44,4.24
#8106,Valley Forge Foods,West,2024-01-08,2024,Q1,1,42,34,81.5,4.34,4.61,4.4,4.35
#8106,Valley Forge Foods,West,2024-01-15,2024,Q1,1,37,30,80.6,4.43,4.57,4.45,4.39
#8106,Valley Forge Foods,West,2024-01-22,2024,Q1,1,44,35,80.2,4.59,4.5,4.5,4.36
#8106,Valley Forge Foods,West,2024-02-05,2024,Q1,2,37,30,80.9,4.41,4.38,4.65,4.36
#8106,Valley Forge Foods,West,2024-02-12,2024,Q1,2,41,33,81.2,4.44,4.36,4.58,4.28
#8106,Valley Forge Foods,West,2024-02-19,2024,Q1,2,42,34,80.7,4.47,4.45,4.64,4.39
#8106,Valley Forge Foods,West,2024-02-26,2024,Q1,2,36,29,81.2,4.49,4.33,4.46,4.28
#8106,Valley Forge Foods,West,2024-03-04,2024,Q1,3,38,30,79.6,4.54,4.42,4.59,4.26
#8106,Valley Forge Foods,West,2024-03-11,2024,Q1,3,36,29,81.7,4.62,4.39,4.44,4.27
#8106,Valley Forge Foods,West,2024-03-25,2024,Q1,3,42,34,79.8,4.47,4.54,4.48,4.24
#8106,Valley Forge Foods,West,2024-04-01,2024,Q2,4,43,35,80.9,4.36,4.38,4.58,4.16
#8106,Valley Forge Foods,West,2024-04-08,2024,Q2,4,35,28,81.2,4.47,4.53,4.43,4.42
#8106,Valley Forge Foods,West,2024-04-15,2024,Q2,4,44,36,81.2,4.55,4.43,4.63,4.2
#8106,Valley Forge Foods,West,2024-04-22,2024,Q2,4,37,30,80.0,4.62,4.35,4.48,4.14
#8106,Valley Forge Foods,West,2024-05-06,2024,Q2,5,36,30,82.2,4.53,4.32,4.62,4.26
#8106,Valley Forge Foods,West,2024-05-20,2024,Q2,5,35,28,79.1,4.54,4.54,4.52,4.18
#8106,Valley Forge Foods,West,2024-05-27,2024,Q2,5,36,29,80.3,4.41,4.55,4.56,4.25
#8106,Valley Forge Foods,West,2024-06-03,2024,Q2,6,35,28,81.4,4.64,4.36,4.58,4.18
#8106,Valley Forge Foods,West,2024-06-10,2024,Q2,6,37,29,79.1,4.52,4.41,4.63,4.22
#8106,Valley Forge Foods,West,2024-06-17,2024,Q2,6,38,30,79.8,4.47,4.38,4.54,4.42
#8106,Valley Forge Foods,West,2024-06-24,2024,Q2,6,43,35,81.9,4.6,4.53,4.61,4.32
#8106,Valley Forge Foods,West,2024-07-01,2024,Q3,7,35,29,81.9,4.63,4.42,4.61,4.23
#8106,Valley Forge Foods,West,2024-07-08,2024,Q3,7,37,30,80.1,4.36,4.52,4.64,4.15
#8106,Valley Forge Foods,West,2024-07-15,2024,Q3,7,45,36,79.7,4.44,4.49,4.6,4.25
#8106,Valley Forge Foods,West,2024-07-29,2024,Q3,7,36,29,80.1,4.59,4.56,4.49,4.21
#8106,Valley Forge Foods,West,2024-08-19,2024,Q3,8,39,32,82.1,4.63,4.55,4.51,4.38
#8106,Valley Forge Foods,West,2024-09-02,2024,Q3,9,44,36,81.2,4.48,4.44,4.63,4.31
#8106,Valley Forge Foods,West,2024-09-09,2024,Q3,9,37,29,79.7,4.46,4.6,4.66,4.16
#8106,Valley Forge Foods,West,2024-09-16,2024,Q3,9,38,30,79.0,4.63,4.58,4.47,4.21
#8106,Valley Forge Foods,West,2024-09-23,2024,Q3,9,39,31,78.9,4.49,4.58,4.65,4.35
#8106,Valley Forge Foods,West,2024-09-30,2024,Q3,9,43,35,82.1,4.53,4.61,4.56,4.35
#8106,Valley Forge Foods,West,2024-10-14,2024,Q4,10,44,35,79.1,4.6,4.6,4.51,4.43
#8106,Valley Forge Foods,West,2024-10-21,2024,Q4,10,37,30,80.3,4.37,4.5,4.54,4.36
#8106,Valley Forge Foods,West,2024-11-11,2024,Q4,11,37,30,82.0,4.46,4.55,4.53,4.3
#8106,Valley Forge Foods,West,2024-11-18,2024,Q4,11,39,31,79.1,4.62,4.45,4.62,4.39
#8106,Valley Forge Foods,West,2024-11-25,2024,Q4,11,37,30,81.2,4.38,4.56,4.66,4.31
#8106,Valley Forge Foods,West,2024-12-02,2024,Q4,12,42,34,80.0,4.42,4.51,4.6,4.34
#8106,Valley Forge Foods,West,2024-12-09,2024,Q4,12,38,31,80.5,4.59,4.39,4.44,4.33
#8106,Valley Forge Foods,West,2024-12-16,2024,Q4,12,41,33,80.2,4.38,4.39,4.44,4.16
#8106,Valley Forge Foods,West,2024-12-30,2024,Q4,12,36,29,80.7,4.5,4.61,4.41,4.41
#8106,Valley Forge Foods,West,2025-01-06,2025,Q1,1,40,32,80.3,4.45,4.44,4.42,4.43
#8106,Valley Forge Foods,West,2025-01-13,2025,Q1,1,42,34,80.2,4.63,4.45,4.43,4.39
#8106,Valley Forge Foods,West,2025-02-10,2025,Q1,2,38,31,80.7,4.5,4.61,4.42,4.3
#8106,Valley Forge Foods,West,2025-02-17,2025,Q1,2,45,36,79.9,4.55,4.59,4.66,4.22
#8106,Valley Forge Foods,West,2025-02-24,2025,Q1,2,36,28,79.1,4.61,4.38,4.6,4.37
#8106,Valley Forge Foods,West,2025-03-10,2025,Q1,3,39,32,81.8,4.45,4.48,4.6,4.3
#8106,Valley Forge Foods,West,2025-03-17,2025,Q1,3,41,32,79.1,4.47,4.34,4.5,4.26
#8106,Valley Forge Foods,West,2025-03-24,2025,Q1,3,38,31,81.4,4.59,4.48,4.37,4.18
#8106,Valley Forge Foods,West,2025-03-31,2025,Q1,3,37,29,79.3,4.5,4.51,4.49,4.29
#8106,Valley Forge Foods,West,2025-04-07,2025,Q2,4,35,29,82.0,4.56,4.58,4.4,4.16
#8106,Valley Forge Foods,West,2025-04-14,2025,Q2,4,43,35,80.4,4.37,4.39,4.39,4.43
#8106,Valley Forge Foods,West,2025-04-21,2025,Q2,4,36,29,79.9,4.63,4.56,4.53,4.16
#8106,Valley Forge Foods,West,2025-04-28,2025,Q2,4,44,36,81.6,4.37,4.48,4.65,4.18
#8106,Valley Forge Foods,West,2025-05-05,2025,Q2,5,39,32,80.8,4.57,4.43,4.41,4.23
#8106,Valley Forge Foods,West,2025-05-12,2025,Q2,5,41,33,81.3,4.52,4.34,4.49,4.2
#8106,Valley Forge Foods,West,2025-05-19,2025,Q2,5,40,32,79.4,4.46,4.41,4.45,4.24
#8106,Valley Forge Foods,West,2025-05-26,2025,Q2,5,43,35,81.1,4.38,4.53,4.48,4.34
#8106,Valley Forge Foods,West,2025-06-02,2025,Q2,6,42,34,82.1,4.55,4.35,4.62,4.3
#8106,Valley Forge Foods,West,2025-06-16,2025,Q2,6,41,34,81.9,4.43,4.52,4.47,4.2
#8106,Valley Forge Foods,West,2025-06-23,2025,Q2,6,45,36,80.2,4.53,4.32,4.61,4.19
#8106,Valley Forge Foods,West,2025-06-30,2025,Q2,6,40,33,81.6,4.58,4.37,4.4,4.38
#8106,Valley Forge Foods,West,2025-07-07,2025,Q3,7,38,30,79.1,4.37,4.6,4.63,4.22
#8106,Valley Forge Foods,West,2025-07-14,2025,Q3,7,42,33,79.6,4.42,4.44,4.6,4.32
#8106,Valley Forge Foods,West,2025-07-21,2025,Q3,7,42,34,80.0,4.61,4.35,4.4,4.43
#8106,Valley Forge Foods,West,2025-07-28,2025,Q3,7,38,31,81.1,4.53,4.31,4.65,4.18
#8106,Valley Forge Foods,West,2025-08-04,2025,Q3,8,38,31,80.5,4.42,4.39,4.65,4.14
#8106,Valley Forge Foods,West,2025-08-11,2025,Q3,8,35,28,80.4,4.57,4.37,4.5,4.2
#8106,Valley Forge Foods,West,2025-09-01,2025,Q3,9,44,35,80.6,4.51,4.36,4.62,4.38
#8106,Valley Forge Foods,West,2025-09-08,2025,Q3,9,39,31,80.7,4.42,4.53,4.61,4.25
#8106,Valley Forge Foods,West,2025-09-15,2025,Q3,9,40,32,81.2,4.51,4.44,4.51,4.33
#8106,Valley Forge Foods,West,2025-09-22,2025,Q3,9,41,33,79.5,4.38,4.41,4.59,4.25
#8106,Valley Forge Foods,West,2025-09-29,2025,Q3,9,39,31,79.0,4.55,4.41,4.63,4.2
#8106,Valley Forge Foods,West,2025-10-06,2025,Q4,10,41,34,81.8,4.46,4.6,4.66,4.38
#8106,Valley Forge Foods,West,2025-10-13,2025,Q4,10,42,34,80.6,4.44,4.48,4.59,4.43
#8106,Valley Forge Foods,West,2025-10-27,2025,Q4,10,41,33,81.4,4.48,4.49,4.37,4.16
#8106,Valley Forge Foods,West,2025-11-03,2025,Q4,11,44,36,81.3,4.44,4.32,4.52,4.15
#8106,Valley Forge Foods,West,2025-11-10,2025,Q4,11,41,33,81.7,4.35,4.36,4.5,4.25
#8106,Valley Forge Foods,West,2025-11-17,2025,Q4,11,36,29,80.6,4.59,4.38,4.61,4.39
#8106,Valley Forge Foods,West,2025-11-24,2025,Q4,11,35,28,80.0,4.42,4.45,4.58,4.42
#8106,Valley Forge Foods,West,2025-12-01,2025,Q4,12,44,36,81.3,4.39,4.5,4.67,4.19
#8106,Valley Forge Foods,West,2025-12-15,2025,Q4,12,43,35,80.3,4.58,4.39,4.47,4.31
#8106,Valley Forge Foods,West,2025-12-22,2025,Q4,12,42,34,80.2,4.42,4.59,4.56,4.34
#8106,Valley Forge Foods,West,2026-01-05,2026,Q1,1,37,30,81.9,4.48,4.54,4.4,4.15
#8106,Valley Forge Foods,West,2026-01-12,2026,Q1,1,39,32,80.9,4.47,4.48,4.64,4.36
#8106,Valley Forge Foods,West,2026-01-19,2026,Q1,1,40,32,80.0,4.42,4.42,4.61,4.4
#8106,Valley Forge Foods,West,2026-01-26,2026,Q1,1,36,29,79.8,4.51,4.55,4.49,4.18
#8106,Valley Forge Foods,West,2026-02-02,2026,Q1,2,39,32,81.8,4.47,4.47,4.49,4.23
#8106,Valley Forge Foods,West,2026-02-09,2026,Q1,2,36,29,81.9,4.54,4.61,4.48,4.2
#8106,Valley Forge Foods,West,2026-02-16,2026,Q1,2,41,33,81.6,4.49,4.52,4.65,4.2
#8106,Valley Forge Foods,West,2026-03-02,2026,Q1,3,35,28,80.3,4.61,4.39,4.45,4.26
#8106,Valley Forge Foods,West,2026-03-09,2026,Q1,3,43,35,82.3,4.49,4.57,4.38,4.16
#8106,Valley Forge Foods,West,2026-03-16,2026,Q1,3,39,32,80.8,4.56,4.33,4.4,4.28
#8106,Valley Forge Foods,West,2026-03-23,2026,Q1,3,41,34,82.3,4.53,4.57,4.4,4.31
#8106,Valley Forge Foods,West,2026-03-30,2026,Q1,3,45,36,81.0,4.38,4.57,4.44,4.27
#8106,Valley Forge Foods,West,2026-04-06,2026,Q2,4,36,29,80.4,4.63,4.37,4.52,4.38
#8106,Valley Forge Foods,West,2026-04-20,2026,Q2,4,44,35,80.1,4.42,4.59,4.42,4.37
#8106,Valley Forge Foods,West,2026-04-27,2026,Q2,4,41,33,79.6,4.36,4.31,4.43,4.2
#8106,Valley Forge Foods,West,2026-05-04,2026,Q2,5,37,30,80.0,4.55,4.5,4.45,4.22
#8106,Valley Forge Foods,West,2026-05-11,2026,Q2,5,36,30,82.1,4.38,4.41,4.38,4.2
#8106,Valley Forge Foods,West,2026-05-25,2026,Q2,5,36,29,81.8,4.53,4.5,4.58,4.42
#8107,Westport Holdings,West,2024-01-01,2024,Q1,1,33,25,76.2,4.27,4.23,4.24,4.11
#8107,Westport Holdings,West,2024-01-08,2024,Q1,1,33,25,75.3,4.26,4.2,4.25,4.07
#8107,Westport Holdings,West,2024-01-22,2024,Q1,1,35,26,74.9,4.19,4.29,4.36,3.9
#8107,Westport Holdings,West,2024-01-29,2024,Q1,1,35,26,73.9,4.25,4.31,4.32,3.96
#8107,Westport Holdings,West,2024-02-05,2024,Q1,2,33,25,76.2,4.26,4.19,4.23,4.12
#8107,Westport Holdings,West,2024-02-12,2024,Q1,2,31,24,76.2,4.35,4.19,4.22,4.1
#8107,Westport Holdings,West,2024-02-19,2024,Q1,2,34,26,75.8,4.14,4.15,4.4,4.09
#8107,Westport Holdings,West,2024-03-11,2024,Q1,3,35,26,73.6,4.31,4.21,4.34,3.91
#8107,Westport Holdings,West,2024-04-01,2024,Q2,4,29,21,74.1,4.15,4.28,4.2,4.04
#8107,Westport Holdings,West,2024-04-08,2024,Q2,4,32,24,75.9,4.29,4.32,4.32,3.98
#8107,Westport Holdings,West,2024-04-22,2024,Q2,4,28,21,74.6,4.11,4.1,4.3,3.95
#8107,Westport Holdings,West,2024-05-06,2024,Q2,5,37,28,75.4,4.27,4.31,4.34,4.0
#8107,Westport Holdings,West,2024-05-13,2024,Q2,5,34,26,75.1,4.23,4.18,4.17,4.16
#8107,Westport Holdings,West,2024-05-20,2024,Q2,5,36,27,76.0,4.19,4.3,4.24,4.03
#8107,Westport Holdings,West,2024-05-27,2024,Q2,5,30,22,74.3,4.09,4.1,4.41,3.96
#8107,Westport Holdings,West,2024-06-03,2024,Q2,6,35,27,76.1,4.2,4.19,4.16,4.1
#8107,Westport Holdings,West,2024-06-24,2024,Q2,6,32,24,76.1,4.34,4.15,4.28,4.01
#8107,Westport Holdings,West,2024-07-01,2024,Q3,7,35,27,76.2,4.1,4.04,4.32,3.94
#8107,Westport Holdings,West,2024-07-08,2024,Q3,7,38,28,73.9,4.37,4.08,4.16,4.1
#8107,Westport Holdings,West,2024-07-15,2024,Q3,7,29,22,75.6,4.29,4.15,4.24,4.1
#8107,Westport Holdings,West,2024-07-22,2024,Q3,7,37,28,74.7,4.25,4.14,4.31,4.17
#8107,Westport Holdings,West,2024-08-05,2024,Q3,8,34,26,75.1,4.18,4.24,4.37,3.9
#8107,Westport Holdings,West,2024-08-12,2024,Q3,8,31,23,73.1,4.24,4.13,4.4,4.11
#8107,Westport Holdings,West,2024-08-19,2024,Q3,8,33,25,76.3,4.18,4.16,4.42,3.98
#8107,Westport Holdings,West,2024-08-26,2024,Q3,8,31,23,74.7,4.2,4.27,4.36,3.98
#8107,Westport Holdings,West,2024-09-02,2024,Q3,9,30,23,75.8,4.2,4.24,4.24,4.07
#8107,Westport Holdings,West,2024-09-09,2024,Q3,9,32,24,76.4,4.36,4.1,4.3,4.1
#8107,Westport Holdings,West,2024-09-16,2024,Q3,9,38,28,74.7,4.1,4.08,4.43,4.06
#8107,Westport Holdings,West,2024-09-23,2024,Q3,9,35,26,73.3,4.1,4.33,4.37,4.02
#8107,Westport Holdings,West,2024-09-30,2024,Q3,9,32,24,73.8,4.27,4.31,4.38,4.08
#8107,Westport Holdings,West,2024-10-07,2024,Q4,10,37,28,75.7,4.33,4.1,4.23,3.97
#8107,Westport Holdings,West,2024-10-14,2024,Q4,10,36,28,76.4,4.33,4.18,4.28,3.95
#8107,Westport Holdings,West,2024-10-21,2024,Q4,10,37,28,75.0,4.11,4.07,4.37,4.08
#8107,Westport Holdings,West,2024-10-28,2024,Q4,10,33,24,73.7,4.36,4.11,4.38,4.0
#8107,Westport Holdings,West,2024-11-04,2024,Q4,11,33,25,76.4,4.3,4.15,4.41,4.0
#8107,Westport Holdings,West,2024-11-11,2024,Q4,11,37,27,73.3,4.22,4.2,4.3,4.17
#8107,Westport Holdings,West,2024-11-18,2024,Q4,11,32,24,76.1,4.26,4.09,4.37,4.18
#8107,Westport Holdings,West,2024-12-09,2024,Q4,12,31,23,74.6,4.33,4.31,4.2,4.01
#8107,Westport Holdings,West,2024-12-16,2024,Q4,12,31,23,73.7,4.36,4.08,4.38,4.04
#8107,Westport Holdings,West,2024-12-23,2024,Q4,12,36,27,75.8,4.35,4.17,4.21,4.07
#8107,Westport Holdings,West,2024-12-30,2024,Q4,12,31,23,73.9,4.09,4.28,4.25,4.08
#8107,Westport Holdings,West,2025-01-06,2025,Q1,1,28,21,73.5,4.16,4.04,4.39,4.04
#8107,Westport Holdings,West,2025-01-13,2025,Q1,1,35,26,75.7,4.22,4.07,4.21,4.12
#8107,Westport Holdings,West,2025-01-20,2025,Q1,1,34,25,74.3,4.32,4.31,4.19,3.97
#8107,Westport Holdings,West,2025-01-27,2025,Q1,1,33,24,74.0,4.29,4.32,4.39,4.05
#8107,Westport Holdings,West,2025-02-03,2025,Q1,2,34,25,74.8,4.17,4.09,4.3,4.11
#8107,Westport Holdings,West,2025-02-10,2025,Q1,2,33,24,74.0,4.34,4.09,4.22,4.11
#8107,Westport Holdings,West,2025-02-17,2025,Q1,2,31,23,75.5,4.23,4.3,4.3,4.16
#8107,Westport Holdings,West,2025-02-24,2025,Q1,2,32,24,76.3,4.32,4.14,4.22,4.12
#8107,Westport Holdings,West,2025-03-03,2025,Q1,3,34,25,74.6,4.18,4.16,4.39,3.97
#8107,Westport Holdings,West,2025-03-24,2025,Q1,3,35,26,74.7,4.26,4.13,4.28,4.14
#8107,Westport Holdings,West,2025-03-31,2025,Q1,3,37,28,74.5,4.22,4.15,4.34,3.95
#8107,Westport Holdings,West,2025-04-07,2025,Q2,4,37,28,76.1,4.29,4.13,4.2,3.98
#8107,Westport Holdings,West,2025-04-14,2025,Q2,4,29,21,74.0,4.23,4.3,4.35,4.18
#8107,Westport Holdings,West,2025-04-21,2025,Q2,4,35,26,75.4,4.19,4.1,4.31,3.96
#8107,Westport Holdings,West,2025-04-28,2025,Q2,4,31,24,76.5,4.32,4.28,4.21,4.12
#8107,Westport Holdings,West,2025-05-05,2025,Q2,5,33,24,73.2,4.28,4.06,4.32,4.12
#8107,Westport Holdings,West,2025-05-12,2025,Q2,5,36,27,74.9,4.12,4.29,4.19,4.05
#8107,Westport Holdings,West,2025-05-19,2025,Q2,5,32,24,74.7,4.17,4.15,4.24,3.91
#8107,Westport Holdings,West,2025-05-26,2025,Q2,5,32,24,74.0,4.35,4.06,4.28,3.99
#8107,Westport Holdings,West,2025-06-02,2025,Q2,6,32,24,76.3,4.25,4.33,4.37,4.13
#8107,Westport Holdings,West,2025-06-09,2025,Q2,6,33,25,74.5,4.14,4.15,4.42,3.93
#8107,Westport Holdings,West,2025-06-16,2025,Q2,6,31,23,75.8,4.3,4.06,4.41,3.96
#8107,Westport Holdings,West,2025-06-23,2025,Q2,6,30,22,73.2,4.38,4.07,4.38,4.1
#8107,Westport Holdings,West,2025-06-30,2025,Q2,6,33,24,73.1,4.33,4.32,4.23,3.99
#8107,Westport Holdings,West,2025-07-14,2025,Q3,7,35,26,75.2,4.11,4.12,4.2,4.13
#8107,Westport Holdings,West,2025-07-28,2025,Q3,7,34,25,74.7,4.24,4.14,4.31,4.01
